id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
262790,37856,SWES,62,62,CON,0,0,4,,,,,,22,,,,,
261504,37857,SWET,3281,59,ASP,0,0,18,,,,,,36,,,,,
262052,37858,SWEU,2297,59,GRE,0,0,3,,,,,,21,,,,,
261159,37860,SWEW,4921,98,GRS,0,0,17,,,,,,35,,,,,
260932,37861,SWEX,2953,66,GRS,0,0,9,,,,,,27,,,,,
261335,37862,SWEY,2854,164,ASP,0,0,9,,,,,,27,,,,,
261161,37863,SWEZ,5249,105,GRS,0,0,3,,,,,,21,,,,,
261119,37864,SWFA,3937,98,GRS,0,0,3,,,,,,21,,,,,
261359,37865,SWFC,2953,75,ASP,0,0,9,,,,,,27,,,,,
261702,37866,SWFD,4242,59,ASP,0,0,5,,,,,,23,,,,,
261427,37867,SWFE,3281,59,ASP,0,0,3,,,,,,21,,,,,
262380,37868,SWFF,3281,75,GRE,0,0,18,,,,,,36,,,,,
262271,37869,SWFG,2953,98,GRE,0,0,18,,,,,,36,,,,,
261656,37870,SWFH,3937,66,ASP,0,0,9,,,,,,27,,,,,
234049,533,SWFJ,3084,66,ASP,0,0,1,,,,,,19,,,,,
260947,37871,SWFK,2953,66,GRS,0,0,17,,,,,,35,,,,,
261614,37872,SWFL,3904,79,ASP,0,0,2,,,,,,20,,,,,
260502,37873,SWFN,2621,98,ASP,0,0,11,,,,,,29,,,,,
261547,37874,SWFO,3609,98,ASP,0,0,4,,,,,,22,,,,,
262343,37875,SWFP,3281,66,GRE,0,0,9,,,,,,27,,,,,
233816,534,SWFQ,5906,98,ASP,0,0,3,,,,,,21,,,,,
233858,535,SWFR,4593,98,ASP,0,0,5,,,,,,23,,,,,
262302,37876,SWFS,3281,66,GRE,0,0,1,,,,,,19,,,,,
261602,37877,SWFT,3773,92,ASP,0,0,11,,,,,,29,,,,,
261409,37878,SWFU,3271,98,ASP,0,0,1,,,,,,19,,,,,
323587,323586,SWFV,1969,59,ASP,0,0,15,,,,,,33,,,,,
261068,37879,SWFW,3281,131,GRS,0,0,18,,,,,,36,,,,,
233808,536,SWFX,4757,98,ASP,0,0,12,,,,,,30,,,,,
261615,37880,SWFY,3904,79,ASP,0,0,7,,,,,,25,,,,,
261737,37881,SWFZ,4790,82,ASP,0,0,6,,,,,,24,,,,,
312017,307448,SWG,2051,98,Grassed brown silt clay,0,0,9,,,,,,27,,,,,
262205,37882,SWGA,2953,82,GRE,0,0,1,,,,,,19,,,,,
323585,323582,SWGC,3281,98,GVL,0,0,18,,,,,,36,,,,,
323584,323583,SWGD,2625,62,GVL,0,0,1,,,,,,19,,,,,
260469,37883,SWGE,2953,75,GRE,0,0,12,,,,,,30,,,,,
269401,46214,SWGF,2625,59,GRVL,0,0,17,,,,,,35,,,,,
261428,37884,SWGH,3281,59,ASP,0,0,3,,,,,,21,,,,,
234142,537,SWGI,5577,98,ASP,0,0,12,,,,,,30,,,,,
261363,37885,SWGK,2953,131,ASP,0,0,12,,,,,,30,,,,,
261344,37886,SWGL,2953,98,ASP,0,0,3,,,,,,21,,,,,
261329,37887,SWGM,2789,59,ASP,0,0,12,,,,,,30,,,,,
234272,538,SWGN,5919,148,ASP,0,0,9,,,,,,27,,,,,
334879,37888,SWGO,4272,75,ASP,0,0,6,,,,,,24,,,,,
262444,37888,SWGO,3937,105,GRE,0,1,7,,,,,,25,,,,,
233960,539,SWGP,3740,66,ASP,0,0,3,,,,,,21,,,,,
261005,37889,SWGQ,3281,75,GRS,0,0,3,,,,,,21,,,,,
261124,29655,SWGR,3937,148,GRS,0,0,7,,,,,,25,,,,,
262413,37890,SWGS,3609,98,GRE,0,0,10,,,,,,28,,,,,
269402,46215,SWGT,3937,62,TER,0,0,1,,,,,,19,,,,,
261094,37891,SWGU,3609,98,GRS,0,0,6,,,,,,24,,,,,
262521,37892,SWGV,4921,98,GRE,0,0,8,,,,,,26,,,,,
261604,37893,SWGW,3773,98,ASP,0,0,14,,,,,,32,,,,,
262699,44452,SWGX,59,59,CON,0,0,12,,,,,,,,,,,
234080,540,SWGZ,4921,98,ASP,0,0,2,,,,,,20,,,,,
261189,37894,SWHA,1969,98,ASP,0,0,5,,,,,,23,,,,,
263303,37895,SWHB,72,72,GRS,0,0,1,,,,,,10,,,,,
262424,37896,SWHE,3609,98,GRE,0,0,18,,,,,,36,,,,,
261528,37897,SWHF,3445,66,ASP,0,0,10,,,,,,28,,,,,
234327,541,SWHG,3281,66,ASP,0,0,14,,,,,,32,,,,,
269403,46216,SWHI,62,62,MTAL,0,0,12,,,,,,H1,,,,,
261707,37898,SWHJ,4265,59,ASP,0,0,2,,,,,,20,,,,,
261414,37899,SWHL,3281,66,ASP,0,0,1,,,,,,19,,,,,
261341,37900,SWHN,2953,59,ASP,0,0,2,,,,,,20,,,,,
262235,37901,SWHO,2953,75,GRE,0,0,10,,,,,,28,,,,,
262520,37902,SWHP,5208,60,ASP,1,0,3,-140.267,-521.537,1504,14,100,21,-14.013,-521.502,1512,194,
261025,37903,SWHQ,3281,131,GRS,0,0,9,,,,,,27,,,,,
261286,37904,SWHS,2625,66,ASP,0,0,9,,,,,,27,,,,,
233762,542,SWHT,4987,98,ASP,0,0,14,,,,,,32,,,,,
269404,46217,SWHU,3934,59,ASP,0,0,12,,,,,,30,,,,,
264457,45658,SWHY,2953,59,TER,0,0,17,,,,,,35,,,,,
260871,37905,SWHZ,2625,66,GRS,0,0,18,,,,,,36,,,,,
261913,29969,SWIA,4921,82,ASP,0,0,17,,,,,,35,,,,,
261553,37906,SWIB,3609,59,ASP,0,0,7,,,,,,25,,,,,
343196,337287,SWIC,3281,66,Earth,0,0,2,,,,,,20,,,,,
233851,543,SWID,3937,59,ASP,0,0,16,,,,,,30,,,,,
261605,37907,SWIE,3773,82,ASP,0,0,14,,,,,,32,,,,,
261239,37908,SWIG,2395,59,ASP,0,0,10,,,,,,28,,,,,
234209,544,SWII,3937,75,ASP,0,0,1,,,,,,19,,,,,
262381,37909,SWIJ,3281,98,GRE,0,0,18,,,,,,36,,,,,
261437,37910,SWIK,3281,98,ASP,0,0,5,,,,,,23,,,,,
260812,37911,SWIL,2625,115,GRS,0,0,3,,,,,,21,,,,,
261575,37912,SWIM,3609,66,ASP,0,0,15,,,,,,33,,,,,
234175,545,SWIN,6562,98,ASP,0,0,1,,,,,,19,,,,,
261151,37913,SWIO,4364,75,GRS,0,0,3,-176.277,-501.427,,,,21,-176.159,-501.412,,,
261588,37914,SWIP,3625,98,ASP,0,0,4,,,,,,22,,,,,
264437,45610,SWIR,69,69,CONC,0,0,16,,,,,,28,,,,,
262166,37915,SWIU,2625,75,GRE,0,0,15,,,,,,33,,,,,
261785,44439,SWIV,2297,59,ASP,0,0,10,,,,,,28,,,,,
260563,43312,SWIW,5052,79,ASP,0,0,5,,,,,,23,,,,,
261960,37916,SWIX,3937,66,GRE,0,0,18,,,,,,36,,,,,
234029,546,SWIY,5052,98,ASP,0,0,12,,,,,,30,,,,,
261279,37917,SWJA,2625,59,ASP,0,0,6,,,,,,24,,,,,
261617,37918,SWJB,3904,79,ASP,0,0,14,,,,,,32,,,,,
261538,37919,SWJC,3570,72,ASP,0,0,6,,,,,,24,,,,,
262404,37920,SWJD,3609,131,GRE,0,0,2,,,,,,20,,,,,
262411,37921,SWJE,3609,115,GRE,0,0,8,,,,,,26,,,,,
261048,37922,SWJF,3281,75,GRS,0,0,15,,,,,,33,,,,,
262436,37923,SWJG,3937,98,GRE,0,0,3,,,,,,21,,,,,
234031,547,SWJI,5906,148,ASP,0,0,3,,,,,,21,,,,,
262160,37924,SWJJ,2625,75,GRE,0,0,14,,,,,,32,,,,,
261145,37925,SWJK,4101,164,GRS,0,0,16,,,,,,34,,,,,
262161,37926,SWJL,2625,66,GRE,0,0,14,,,,,,32,,,,,
262219,37927,SWJM,2953,131,GRE,0,0,6,,,,,,24,,,,,
261756,37928,SWJN,5249,98,ASP,0,0,17,,,,,,35,,,,,
260940,37929,SWJO,2953,164,GRS,0,0,14,,,,,,32,,,,,
234251,548,SWJP,3937,98,ASP,0,0,13,,,,,,31,,,,,
262554,44442,SWJQ,2953,131,GRE,0,0,7,,,,,,25,,,,,
262476,37930,SWJR,3937,98,GRE,0,0,16,,,,,,34,,,,,
261530,37931,SWJS,3445,98,ASP,0,0,13,,,,,,31,,,,,
262513,37932,SWJT,4593,131,GRE,0,0,9,,,,,,27,,,,,
261758,37933,SWJU,5381,98,ASP,0,0,14,,,,,,32,,,,,
234325,549,SWJV,3937,98,ASP,0,0,5,,,,,,23,,,,,
234254,550,SWJW,4921,75,ASP,0,0,13,,,,,,31,,,,,
260595,42742,SWJX,1640,59,GRS,0,0,2,,,,,,20,,,,,
262400,37934,SWJY,3510,66,GRE,0,0,2,,,,,,20,,,,,
260802,37935,SWJZ,2625,59,GRS,0,0,2,,,,,,20,,,,,
262215,37936,SWKA,2953,66,GRE,0,0,5,,,,,,23,,,,,
260746,37937,SWKB,2297,59,GRS,0,0,13,,,,,,31,,,,,
233784,551,SWKC,6070,98,ASP,0,0,17,,,,,,35,,,,,
261481,37938,SWKE,3281,59,ASP,0,0,15,,,,,,33,,,,,
262515,37939,SWKG,4593,66,GRE,0,0,17,,,,,,35,,,,,
262272,37940,SWKH,2953,49,GRE,0,0,18,,,,,,36,,,,,
262407,37941,SWKJ,3609,72,GRE,0,0,6,,,,,,24,,,,,
233823,552,SWKK,3937,131,ASP,0,0,1,,,,,,19,,,,,
260843,37942,SWKL,2625,66,GRS,0,0,11,,,,,,29,,,,,
261199,37943,SWKM,1969,75,ASP,0,0,15,,,,,,33,,,,,
234043,554,SWKO,5249,118,ASP,0,0,10,,,,,,28,,,,,
261487,37944,SWKP,3281,82,ASP,0,0,16,,,,,,34,,,,,
264373,45606,SWKQ,5413,148,ASPH,0,0,16,,,,,,34,,,,,
262548,44443,SWKR,2625,82,GRE,0,0,8,,,,,,26,,,,,
233809,555,SWKT,4593,98,ASP,0,0,17,,,,,,35,,,,,
234270,556,SWKU,3937,98,ASP,0,0,16,,,,,,34,,,,,
261551,37945,SWKV,3609,98,ASP,0,0,6,,,,,,24,,,,,
261102,29746,SWKX,3609,98,GRS,0,0,16,,,,,,34,,,,,
261257,42743,SWKY,2592,66,ASP,0,0,4,,,,,,22,,,,,
261415,37946,SWKZ,3281,82,ASP,0,0,1,,,,,,19,,,,,
261456,37947,SWLA,3281,98,ASP,0,0,9,,,,,,27,,,,,
234233,557,SWLB,3937,98,ASP,0,0,18,,,,,,36,,,,,
234244,558,SWLC,4921,98,ASP,0,0,3,,,,,,21,,,,,
261439,44449,SWLD,3281,66,ASP,0,0,6,,,,,,24,,,,,
261378,37948,SWLE,3002,115,ASP,0,0,17,,,,,,35,,,,,
261262,37949,SWLF,2592,59,ASP,0,0,18,,,,,,36,,,,,
264363,45598,SWLG,2297,82,GRVL,0,0,18,,,,,,36,,,,,
262072,37950,SWLI,2297,75,GRE,0,0,15,,,,,,33,,,,,
261535,37951,SWLK,3445,98,ASP,0,0,18,,,,,,36,,,,,
261645,37952,SWLM,3937,98,ASP,0,0,6,,,,,,24,,,,,
262122,37953,SWLN,2625,66,GRE,0,0,5,,,,,,23,,,,,
262645,44453,SWLO,59,59,CON,0,0,4,,,,,,22,,,,,
262330,37954,SWLP,3281,105,GRE,0,0,7,,,,,,25,,,,,
261163,37955,SWLR,5906,98,GRS,0,0,18,,,,,,36,,,,,
261448,37956,SWLT,3281,98,ASP,0,0,8,,,,,,26,,,,,
234092,559,SWLV,3937,59,ASP,0,0,18,,,,,,31,,,,,
264407,45572,SWLW,62,62,CONC,0,0,10,,,,,,,,,,,
262546,37957,SWMA,2625,66,GRE,0,0,5,,,,,,23,,,,,
261309,37958,SWMB,2625,62,ASP,0,0,17,,,,,,35,,,,,
262547,37959,SWMC,2625,98,GRE,0,0,5,,,,,,23,,,,,
262655,37960,SWMD,59,59,CON,0,0,6,,,,,,33,,,,,
234123,560,SWME,3281,59,ASP/GRE,0,0,18,,,,,,36,,,,,
260545,37961,SWMG,3937,59,ASP,0,0,5,,,,,,23,,,,,
261306,37962,SWMH,2625,66,ASP,0,0,16,,,,,,34,,,,,
260691,37963,SWMJ,2133,105,GRS,0,0,1,,,,,,19,,,,,
234386,561,SWMK,3937,98,ASP,0,0,7,626.182,-661.199,,,,25,63.013,-661.105,,,
262531,37964,SWML,2953,148,GRE,0,0,6,,,,,,24,,,,,
260990,37965,SWMM,3281,131,GRS,0,0,1,,,,,,19,,,,,
261603,37966,SWMN,3773,98,ASP,0,0,11,,,,,,29,,,,,
262303,37967,SWMO,3281,98,GRE,0,0,1,,,,,,19,,,,,
261125,37968,SWMQ,3937,131,GRS,0,0,7,,,,,,25,,,,,
262261,37969,SWMR,2953,98,GRE,0,0,15,,,,,,33,,,,,
262185,37970,SWMT,2789,98,GRE,0,0,3,,,,,,21,,,,,
261865,37971,SWMU,3281,49,ASP,0,0,12,,,,,,30,,,,,
262191,37972,SWMV,2789,82,GRE,0,0,14,,,,,,32,,,,,
234268,562,SWMW,3937,82,ASP,0,0,1,,,,,,19,,,,,
233879,139,SWMX,3560,66,ASP,0,0,5,,,,,,23,,,,,
261133,37973,SWMY,3937,98,GRS,0,0,11,,,,,,29,,,,,
261331,37974,SWMZ,2789,66,ASP,0,0,14,,,,,,32,,,,,
233763,563,SWNA,3937,89,ASP,0,0,7,,,,,,25,,,,,
262188,37975,SWNB,2789,75,GRE,0,0,7,,,,,,25,,,,,
260785,37976,SWNC,2592,82,GRS,0,0,1,,,,,,19,,,,,
262808,37977,SWND,62,62,CON,0,0,11,,,,,,29,,,,,
261657,37978,SWNF,3937,98,ASP,0,0,9,,,,,,27,,,,,
261273,37979,SWNG,2625,59,ASP,0,0,3,,,,,,21,,,,,
233841,564,SWNH,4265,75,ASP,0,0,6,,,,,,24,,,,,
262285,37980,SWNI,3117,164,GRE,0,0,12,,,,,,30,,,,,
261314,37981,SWNJ,2625,59,ASP,0,0,18,,,,,,36,,,,,
234198,565,SWNK,5249,108,ASP,0,0,18,,,,,,36,,,,,
261521,37982,SWNL,3412,98,ASP,0,0,18,,,,,,36,,,,,
262325,37983,SWNM,3281,85,GRE,0,0,6,,,,,,24,,,,,
262393,37984,SWNN,3445,66,GRE,0,0,4,,,,,,22,,,,,
261894,37985,SWNO,3937,98,ASP,0,0,7,,,,,,25,,,,,
233860,566,SWNQ,4593,164,GRE,0,0,2,,,,,,20,,,,,
261673,37986,SWNR,3937,66,ASP,0,0,15,,,,,,33,,,,,
234321,567,SWNS,6043,148,ASP,0,0,7,,,,,,25,,,,,
260968,37987,SWNT,3084,66,GRS,0,0,3,,,,,,21,,,,,
261429,37988,SWNU,3281,79,ASP,0,0,3,,,,,,21,,,,,
234333,568,SWNV,3609,66,ASP,0,0,13,,,,,,31,,,,,
260462,37989,SWNW,3609,75,SAND,0,0,16,,,,,,34,,,,,
261430,37990,SWNX,3281,66,ASP,0,0,3,,,,,,21,,,,,
262995,37991,SWNY,69,69,CON,0,0,12,,,,,,28,,,,,
262639,37992,SWNZ,59,59,CON,0,0,3,,,,,,21,,,,,
262198,37993,SWOA,2822,59,GRE,0,0,18,,,,,,36,,,,,
233761,569,SWOB,4167,89,ASP,0,0,18,,,,,,36,,,,,
261209,37994,SWOC,2133,125,ASP,0,0,15,,,,,,33,,,,,
262337,37995,SWOE,3281,66,GRE,0,0,8,,,,,,26,,,,,
261796,37996,SWOF,2592,72,ASP,0,0,7,,,,,,25,,,,,
233849,570,SWOG,2621,59,ASP,0,0,10,,,,,,28,,,,,
264392,45611,SWOH,108,108,CONC,0,0,2,,,,,,11,,,,,
262455,37997,SWOI,3937,112,GRE,0,0,9,,,,,,27,,,,,
261518,37998,SWOJ,3379,131,ASP,0,0,9,,,,,,27,,,,,
260730,37999,SWOK,2297,98,GRS,0,0,7,,,,,,25,,,,,
262227,38000,SWOL,2953,98,GRE,0,0,9,,,,,,27,,,,,
261609,38001,SWOM,3773,59,ASP,0,0,18,,,,,,36,,,,,
262681,38002,SWON,3281,75,ASP,0,0,16,,,,,,34,,,,,
260921,38003,SWOO,2953,164,GRS,0,0,3,,,,,,21,,,,,
261679,38004,SWOP,3937,82,ASP,0,0,16,,,,,,34,,,,,
262416,38005,SWOQ,3609,75,GRE,0,0,12,,,,,,30,,,,,
262212,38006,SWOR,2953,105,GRE,0,0,3,,,,,,21,,,,,
260475,38007,SWOS,3609,262,GRE,0,0,6,,,,,,24,,,,,
262477,38008,SWOT,3937,98,GRE,0,0,16,,,,,,34,,,,,
263063,38009,SWOU,72,72,CON,0,0,12,,,,,,,,,,,
261019,38010,SWOV,3281,98,GRS,0,0,7,,,,,,25,,,,,
261886,38011,SWOW,3675,98,ASP,0,0,12,,,,,,30,,,,,
261307,38012,SWOX,2625,66,ASP,0,0,16,,,,,,34,,,,,
261696,38013,SWOY,4101,66,ASP,0,0,3,,,,,,21,,,,,
261690,38014,SWOZ,3937,98,ASP,0,0,18,,,,,,36,,,,,
261160,38016,SWPB,4921,98,GRE,0,0,17,,,,,,35,,,,,
261899,38017,SWPC,3937,98,ASP,0,0,13,,,,,,31,,,,,
260498,38018,SWPD,2461,59,ASP,0,0,6,,,,,,24,,,,,
261505,38019,SWPE,3281,66,ASP,0,0,18,,,,,,36,,,,,
262518,38020,SWPG,4921,197,GRE,0,0,1,,,,,,19,,,,,
262236,38021,SWPH,2953,98,GRE,0,0,10,,,,,,28,,,,,
234376,571,SWPI,5906,98,ASP,0,0,6,,,,,,24,,,,,
262490,38022,SWPJ,4101,115,GRE,0,0,8,,,,,,26,,,,,
261716,38023,SWPK,4265,131,ASP,0,0,18,,,,,,36,,,,,
261020,38024,SWPL,3281,66,GRS,0,0,7,,,,,,25,,,,,
234247,572,SWPM,4265,66,ASP,0,0,4,,,,,,22,,,,,
261478,38025,SWPN,3281,197,ASP,0,0,14,,,,,,32,,,,,
260984,38026,SWPO,3215,98,GRS,0,0,2,,,,,,20,,,,,
261889,38027,SWPP,3740,157,ASP,0,0,5,,,,,,23,,,,,
261513,38028,SWPQ,3330,62,ASP,0,0,13,,,,,,31,,,,,
234061,573,SWPR,4757,131,ASP,0,0,10,,,,,,28,,,,,
260813,38029,SWPS,2625,131,GRS,0,0,3,,,,,,21,,,,,
262382,38030,SWPT,3281,75,GRE,0,0,18,,,,,,36,,,,,
261564,38031,SWPV,3609,66,ASP,0,0,11,,,,,,29,,,,,
260796,38032,SWPW,2625,98,GRS,0,0,1,,,,,,19,,,,,
346099,346098,SWPX,3117,59,GVL,0,0,11,,,,,,29,,,,,
261541,38033,SWPY,3609,75,ASP,0,0,1,,,,,,19,,,,,
234238,574,SWPZ,4921,82,ASP,0,0,10,,,,,,28,,,,,
263079,44445,SWQB,75,75,CON,0,0,24,,,,,,,,,,,
262598,43318,SWQD,69,69,ASP,0,0,9,,,,,,27,,,,,
260514,38034,SWQE,2789,98,ASP,0,0,18,,,,,,36,,,,,
333660,323921,SWQF,59,59,Concrete,0,0,H1,,,,,,,,,,,
260935,43315,SWQG,2953,115,GRS,0,0,11,,,,,,29,,,,,
261711,38035,SWQH,4265,82,ASP,0,0,10,,,,,,28,,,,,
262445,38036,SWQI,8202,262,GRE,0,0,4,,,,,,22,,,,,
261722,38037,SWQJ,4429,98,ASP,0,0,17,,,,,,35,,,,,
261821,43319,SWQK,2887,66,ASP,0,0,6,,,,,,24,,,,,
260552,42242,SWQL,4068,75,ASP,0,0,2,,,,,,20,,,,,
261444,38038,SWQM,3281,52,ASP,0,0,7,,,,,,25,,,,,
262632,38039,SWQN,59,59,CON,0,0,2,,,,,,29,,,,,
262373,44565,SWQP,3281,59,GRE,0,0,16,,,,,,34,,,,,
260910,42736,SWQQ,2953,66,GRS,0,0,1,,,,,,19,,,,,
261596,44440,SWQR,3773,52,ASP,0,0,2,,,,,,20,,,,,
333661,323920,SWQS,3123,131,Turf,0,0,12,-209.459,-534.408,,,,30,-20.948,-534.319,,,
261902,38040,SWQT,3937,98,ASP,0,0,18,,,,,,36,,,,,
261520,38041,SWQU,3379,66,ASP,0,0,18,,,,,,36,,,,,
260757,38042,SWQV,2297,59,GRS,0,0,18,,,,,,36,,,,,
261375,38043,SWQW,2953,66,ASP,0,0,18,,,,,,36,,,,,
262422,38044,SWQX,3609,98,GRE,0,0,16,,,,,,34,,,,,
262252,38045,SWQZ,2953,164,GRE,0,0,13,,,,,,31,,,,,
312054,308106,SWR,2297,98,Grassed black silt clay,0,0,15,,,,,,33,,,,,
261744,38046,SWRA,4921,148,ASP,0,0,15,,,,,,33,,,,,
262433,38047,SWRB,3937,98,GRE,0,0,1,,,,,,19,,,,,
262186,38048,SWRC,2789,66,GRE,0,0,4,,,,,,22,,,,,
233847,575,SWRD,6070,98,ASP,1,0,2,,,,,,20,,,,,
262281,38049,SWRF,3117,59,GRE,0,0,3,,,,,,21,,,,,
261009,38050,SWRG,3281,66,GRS,0,0,5,,,,,,23,,,,,
234188,576,SWRI,4134,75,ASP,0,0,9,,,,,,27,,,,,
261584,38051,SWRJ,3609,98,ASP,0,0,18,,,,,,36,,,,,
260975,38052,SWRL,3117,66,GRS,0,0,2,,,,,,20,,,,,
262028,38053,SWRM,2034,59,GRE,0,0,9,,,,,,27,,,,,
262846,38054,SWRN,62,62,CON,0,0,H1,,,,,,H1,,,,,
261705,38055,SWRO,4265,98,ASP,0,0,1,,,,,,19,,,,,
262516,30627,SWRP,4593,98,GRE,0,0,18,,,,,,36,,,,,
333662,323918,SWRQ,2643,59,Turf,0,0,18,-152.218,-585.879,,,,36,-152.288,-58.586,,,
261556,38056,SWRR,3609,59,GVL,0,0,8,,,,,,26,,,,,
261321,38057,SWRS,2789,59,ASP,0,0,3,,,,,,21,,,,,
261138,38058,SWRT,3937,75,GRS,0,0,17,,,,,,35,,,,,
261112,30481,SWRU,3904,164,GRS,0,0,8,,,,,,26,,,,,
262087,38059,SWRV,2461,75,GRE,0,0,11,,,,,,29,,,,,
261685,38060,SWRW,3937,79,ASP,0,0,17,,,,,,35,,,,,
261376,38061,SWRX,2953,82,ASP,0,0,18,,,,,,36,,,,,
261691,38062,SWRY,3937,98,ASP,0,0,18,,,,,,36,,,,,
234105,577,SWRZ,4528,98,ASP,0,0,18,,,,,,36,,,,,
262488,38063,SWSA,4101,98,GRE,0,0,1,,,,,,19,,,,,
261391,38064,SWSB,3117,59,ASP,0,0,13,,,,,,31,,,,,
262247,38065,SWSC,2953,98,GRE,0,0,12,,,,,,30,,,,,
261611,38066,SWSD,3855,98,ASP,0,0,1,,,,,,19,,,,,
233836,578,SWSF,3609,59,ASP,0,0,18,,,,,,36,,,,,
233848,579,SWSG,4921,75,ASP,0,0,10,,,,,,28,,,,,
261516,38067,SWSH,3379,66,ASP,0,0,3,,,,,,21,,,,,
233758,580,SWSI,5348,98,ASP,0,0,3,,,,,,21,,,,,
261158,38068,SWSK,4921,197,GRS,0,0,16,,,,,,34,,,,,
262911,38069,SWSL,66,66,CON,0,0,18,,,,,,36,,,,,
234379,581,SWSM,3937,98,GRE,0,0,15,,,,,,33,,,,,
261167,38070,SWSP,328,66,ASP,0,0,1,,,,,,19,,,,,
233756,582,SWSQ,3937,98,ASP,0,0,10,,,,,,28,,,,,
262360,38071,SWSR,3281,197,GRE,0,0,14,,,,,,32,,,,,
261408,38072,SWSS,3248,59,ASP,0,0,16,,,,,,34,,,,,
261742,38073,SWST,4921,66,ASP,0,0,8,,,,,,26,,,,,
262244,38074,SWSU,2953,75,GRE,0,0,11,,,,,,29,,,,,
261049,38075,SWSV,3281,98,GRS,0,0,15,,,,,,33,,,,,
262595,38076,SWSW,62,62,ASP,0,0,H1,,,,,,H1,,,,,
260481,38077,SWSX,2953,98,GRE/GRS,0,0,9,,,,,,27,,,,,
261590,38078,SWSY,3655,98,ASP,0,0,13,,,,,,31,,,,,
261585,38079,SWSZ,3609,59,ASP,0,0,18,,,,,,36,,,,,
261245,38080,SWTA,2461,59,ASP,0,0,2,,,,,,20,,,,,
262037,38081,SWTB,2133,197,GRE,0,0,7,,,,,,25,,,,,
262437,38082,SWTC,3937,295,GRE,0,0,3,,,,,,21,,,,,
261743,38083,SWTD,4921,98,ASP,0,0,10,,,,,,28,,,,,
260480,38084,SWTE,5249,98,GRE,0,0,18,,,,,,36,,,,,
262932,38085,SWTF,66,66,CON,0,0,H1,,,,,,H1,,,,,
323893,317302,SWTG,5020,75,ASP,0,0,13,,,,,,31,,,,,
262483,38086,SWTH,3937,98,GRE,0,0,18,,,,,,36,,,,,
233959,583,SWTI,4429,59,ASP,0,0,15,,,,,,33,,,,,
261418,38087,SWTJ,3281,66,ASP,0,0,2,,,,,,20,,,,,
261712,38088,SWTK,4265,82,ASP,0,0,10,,,,,,28,,,,,
261457,43316,SWTL,3281,59,ASP,0,0,9,,,,,,27,,,,,
261646,38089,SWTM,3937,66,ASP,0,0,6,,,,,,24,,,,,
261542,38090,SWTN,3609,75,ASP,0,0,1,,,,,,19,,,,,
233968,584,SWTO,3937,98,ASP,0,0,10,,,,,,28,,,,,
260464,38091,SWTP,3937,98,SAND,0,0,9,,,,,,27,,,,,
234231,585,SWTQ,3609,59,ASP,0,0,6,,,,,,24,,,,,
262305,38092,SWTR,3281,98,GRE,0,0,2,,,,,,20,,,,,
233829,586,SWTS,4921,98,ASP,0,0,18,,,,,,36,,,,,
323891,323890,SWTT,66,66,CON,0,0,H1,,,,,,H1,,,,,
233838,587,SWTU,4921,75,ASP,0,0,3,,,,,,21,,,,,
262273,38093,SWTV,2953,131,GRE,0,0,18,,,,,,36,,,,,
261686,38094,SWTW,3937,66,ASP,0,0,17,,,,,,35,,,,,
261545,38095,SWTX,3609,66,ASP,0,0,3,,,,,,21,,,,,
261641,38096,SWTY,3937,131,ASP,0,0,5,,,,,,23,,,,,
233775,588,SWUA,4921,98,ASP,0,0,8,,,,,,26,,,,,
261458,38097,SWUB,3281,82,ASP,0,0,9,,,,,,27,,,,,
262322,38098,SWUC,3281,66,GRE,0,0,5,,,,,,23,,,,,
261488,38099,SWUE,3281,66,ASP,0,0,16,,,,,,34,,,,,
263294,42244,SWUF,69,69,GRS,0,0,22,,,,,,,,,,,
261489,38101,SWUJ,3281,59,ASP,0,0,16,,,,,,34,,,,,
261840,38102,SWUK,2953,98,ASP,0,0,18,,,,,,36,,,,,
261871,38103,SWUL,3281,82,ASP,0,0,15,,,,,,33,,,,,
260887,38104,SWUM,2789,131,GRS,0,0,9,,,,,,27,,,,,
261324,38105,SWUN,2789,180,ASP,0,0,8,,,,,,26,,,,,
262383,38106,SWUO,3281,66,GRE,0,0,18,,,,,,36,,,,,
262306,38107,SWUP,3281,98,GRE,0,0,2,,,,,,20,,,,,
233853,589,SWUQ,3543,98,ASP,0,0,12,,,,,,30,,,,,
261881,42240,SWUR,3609,59,ASP,0,0,2,,,,,,20,,,,,
262384,38108,SWUS,3281,82,GRE,0,0,18,,,,,,36,,,,,
261246,38109,SWUT,2461,49,ASP,0,0,2,,,,,,20,,,,,
260474,38110,SWUU,3281,131,GRE,0,0,18,,,,,,36,,,,,
260717,38111,SWUW,2297,59,GRS,0,0,1,,,,,,19,,,,,
234062,590,SWUY,4331,98,ASP,0,0,9,,,,,,27,,,,,
234215,591,SWUZ,3937,66,ASP,0,0,11,,,,,,29,,,,,
262725,38112,SWVA,59,59,CON,0,0,16,,,,,,25,,,,,
262485,38113,SWVB,5250,92,GRE,0,0,1,-150.013,-599.451,658,174,,19,-14.987,-599.466,657,354,
262508,38114,SWVC,4429,131,GRE,0,0,7,,,,,,25,,,,,
